Feature1,Feature2,Target
3.617856210135173,4.461154621336327,0
-1.2669068372024705,-2.292553268564462,0
1.4399954323901571,-0.9126582890190358,1
-4.746136443396551,-3.4384740263380964,0
2.1597222884739757,1.5892394191015136,0
-4.729040074965165,-2.780278380670506,0
-2.689252034119286,1.7189274359872844,1
-4.802894622456359,-3.9589141801542613,0
2.999160853731894,-3.214553379456664,1
1.5274610785187468,-2.618172189532735,1
-4.005586072406548,-2.5682780900054594,0
2.2226693185565916,3.5569646810628583,0
3.3021986456699164,-1.0281647038154516,1
1.6808513657064612,-2.9501570458417903,1
-2.0685226973898674,3.963358185211197,1
-4.86998076489264,-4.14491469145532,0
-2.921137448539727,-4.734677961261803,0
-3.185645649102027,0.8304156096969217,1
-0.7857544940750207,3.926717110769749,1
3.1744356173844093,-1.5818264830212403,1
-2.405765665687075,-1.2030759183273307,0
0.9029494251480772,-2.3193635917712374,1
1.2414890784913402,-0.9058834780875955,1
0.5204718085198028,-0.6387347086468331,1
-2.0553424045808235,4.484533069621566,1
2.636057941597608,-3.5988682423354748,1
3.6846797589791276,-0.12568801750486358,1
3.9455222689409144,2.9985525594731524,0
-0.7478649553076657,-4.775306916798826,0
-2.313226406150539,0.4163421466086694,1
1.3347821982614727,-2.421123145667977,1
-3.6064392592717587,3.3493023679929905,1
4.844021807035521,0.25690182302685827,0
-3.2832071415169652,-2.2769267348063105,0
-4.816093234525333,4.142988065604991,1
-3.8224891710985887,0.7651647551425356,1
-2.25944779312794,0.5417800251579337,1
1.5142038835186424,3.297418037072017,0
-2.935787282393968,-4.8900417134151954,0
-3.6311436993119273,4.00018641848105,1
3.7389007756251527,0.9741310217030827,0
1.005168604336534,1.6503667454625548,0
-3.246287213765504,4.144119459249598,1
-0.8122947510792686,-1.1686147175050254,0
0.18917705282837538,-4.53034033224945,1
-3.337166312439206,2.3803361642637046,1
-4.172013320748736,1.0315210946638818,1
-2.5465089031867905,-1.1070438595802345,0
-2.1130626322930013,-1.4432728353505087,0
2.1904590518424545,-2.0287828437682496,1
0.6640464029689719,-0.23949597800900335,1
1.636711653626481,4.36829739324758,0
2.325720972102503,-2.850596214092432,1
-4.688168649387153,-2.377359557001749,0
0.9507793070025485,-4.485741865157497,1
-0.03633752798763634,0.9684284891688923,1
-1.6575610918303916,2.7091220374582194,1
-3.934017468662282,-4.248622182641912,0
2.281887562036033,-0.04508683793801538,1
1.8840239642773602,-0.6517266139625377,1
-2.535979667608932,3.1910231767419965,1
2.9941587896897923,1.946964708544268,0
-2.2785486277003733,0.902306668690871,1
-1.3902610305997323,-4.084179266733658,0
4.173135754622429,-3.631813690810386,1
4.502373538208024,-0.5399422704204424,1
-3.1486707116138035,0.4190094737835812,1
3.7294583587640826,2.322248864095612,0
3.065611478614498,1.5878336671071738,0
1.9227656451785249,3.491956515653193,0
-2.5033199114081404,-0.10575036356859524,0
-2.7879055818039777,4.876680079966469,1
4.440593396866133,-4.605731886314941,1
2.0557517251568846,4.252483174156659,0
-3.1942465487266647,0.6794523055262944,1
4.154882975880419,-4.660540214142012,1
1.9742026724683992,-2.0265099262744926,1
4.243961953765304,4.7105824516536785,0
4.4426648911343385,-0.25785783342536206,1
3.620426509893134,3.445493985350703,0
-1.8089952675674437,3.289154741506774,1
-4.629923652845074,0.96269878482053,1
-2.6999116271229697,-3.794331142227212,0
-4.230467983707909,1.962887758781397,1
-1.6012503623193384,2.2476677152876148,1
-4.346436592010576,-1.8470966216938969,0
0.39491292375337217,2.9072316483896357,0
-1.8124749706793009,1.2589137643700905,1
3.8597774823618707,1.1586318818230454,0
-2.670405252463662,-4.75599218443462,0
3.700988739009299,-4.787305891496128,1
3.747016726841995,0.28937134027211986,0
4.390676985128962,2.9878323577366537,0
4.979341105333376,-1.4928818454828985,1
2.671882889311269,-0.9806908639075784,1
-0.20124379696091133,1.2750546321837009,1
3.7367711418633878,4.840834691992951,0
2.6827341386451824,-0.8223321783266622,1
-0.7864299772292984,2.3758230158889146,1
-2.6122285423169767,-3.8952588686860534,0
-1.4537784235922349,-2.1276100834591825,0
-2.036918795440099,-2.6639224895009006,0
-4.579068103636381,-4.8212606526658615,0
4.877223897360315,-0.7222686626413761,1
-1.1567335284031834,1.7964728269306987,1
-2.8174611213493583,4.499611839502254,1
2.8634501441555207,-4.105889976877405,1
-0.8241922421507164,3.791183075621646,1
4.447320222914103,-0.3259848875013027,1
1.1341138921070772,-3.3296605390792475,1
4.911686261369766,-2.6832829861655663,1
4.427317741351256,1.4964664899236846,0
1.0773679487885914,0.12688511016508564,0
-2.6933018828224133,-3.2347196799449174,0
-2.7951379092982465,-3.1356173785574546,0
2.795844735667533,-1.498747408332699,1
-4.421573234366036,4.6910263014081135,1
3.837858849634257,4.27752283195213,0
4.949078226464353,-3.2610475078051273,1
-1.0375798109734125,2.582384757040913,1
1.9602061805379218,-3.4610409366014494,1
3.158331249906178,-2.7555942816333934,1
-2.7618238517737694,0.3697442289341355,1
0.9293993484170313,0.8008620783781115,0
-4.085131626022451,3.774608626303804,1
-2.3439995741129396,-3.7048507871719583,0
3.887480798689772,4.556514982297534,0
3.6212761726545057,3.09516074724878,0
1.5524198063902173,0.5085737060913935,0
-4.130132400885898,-0.9154678692930132,0
-1.2731148298768602,-2.4024621623967377,0
2.234201136885849,-0.04124264921229148,1
-4.189537840923521,-2.7981679805018866,0
1.8325876365959592,-4.238691405096998,1
3.5120691404876876,-0.04853472986025675,1
-0.19413422673352,0.9240778465951758,1
3.2468096592514915,-1.5219079209780695,1
1.7801615255906356,0.6573196399579109,0
-2.3297172983057868,3.78629986355158,1
2.974260216069281,1.5845183465842547,0
3.505817290942419,3.6729420095980245,0
2.083629767150348,3.3701332836367204,0
1.974714616692836,1.8014077176030039,0
1.1861137821518426,2.527166395576412,0
-3.413948947069263,3.8087075919892843,1
3.71843527745232,-4.7075271696544085,1
3.258167505647627,-3.711301325265548,1
-1.648811457408581,2.4350825629160777,1
